"subject" "activity" "measurement" "averagemean" "averagestd"
10 "laying" "fBodyBodyGyroJerkMag" -0.96 -0.96
10 "laying" "fBodyBodyGyroMag" -0.94 -0.93
10 "laying" "fBodyGyroX" -0.95 -0.96
10 "laying" "fBodyGyroY" -0.95 -0.95
10 "laying" "fBodyGyroZ" -0.97 -0.98
10 "laying" "tBodyAccJerkMag" -0.98 -0.97
10 "laying" "tBodyAccJerkX" 0.07 -0.98
10 "laying" "tBodyAccJerkY" 0.02 -0.97
10 "laying" "tBodyAccJerkZ" 0.01 -0.98
10 "laying" "tBodyAccMag" -0.96 -0.94
10 "laying" "tBodyAccX" 0.28 -0.97
10 "laying" "tBodyAccY" -0.02 -0.95
10 "laying" "tBodyAccZ" -0.12 -0.96
10 "laying" "tBodyGyroJerkMag" -0.97 -0.96
10 "laying" "tBodyGyroJerkX" -0.1 -0.97
10 "laying" "tBodyGyroJerkY" -0.04 -0.97
10 "laying" "tBodyGyroJerkZ" -0.06 -0.98
10 "laying" "tBodyGyroMag" -0.94 -0.93
10 "laying" "tBodyGyroX" -0.02 -0.96
10 "laying" "tBodyGyroY" -0.08 -0.95
10 "laying" "tBodyGyroZ" 0.1 -0.97
10 "laying" "tGravityAccMag" -0.96 -0.94
10 "laying" "tGravityAccX" -0.45 -0.95
10 "laying" "tGravityAccY" -0.14 -0.97
10 "laying" "tGravityAccZ" -0.03 -0.96
11 "walking" "fBodyAccJerkX" -0.45 -0.45
11 "walking" "fBodyAccJerkY" -0.24 -0.17
11 "walking" "fBodyAccJerkZ" -0.69 -0.75
11 "walking" "fBodyAccMag" -0.46 -0.58
11 "walking" "fBodyAccX" -0.4 -0.43
11 "walking" "fBodyAccY" -0.08 -0.1
11 "walking" "fBodyAccZ" -0.62 -0.52
11 "walking" "fBodyBodyAccJerkMag" -0.4 -0.42
11 "walking" "fBodyBodyGyroJerkMag" -0.75 -0.77
11 "walking" "fBodyBodyGyroMag" -0.61 -0.6
11 "walking" "fBodyGyroX" -0.51 -0.62
11 "walking" "fBodyGyroY" -0.59 -0.45
11 "walking" "fBodyGyroZ" -0.4 -0.5
11 "walking" "tBodyAccJerkMag" -0.4 -0.4
11 "walking" "tBodyAccJerkX" 0.08 -0.43
11 "walking" "tBodyAccJerkY" 0.01 -0.18
11 "walking" "tBodyAccJerkZ" -0.01 -0.72
11 "walking" "tBodyAccMag" -0.29 -0.49
11 "walking" "tBodyAccX" 0.27 -0.42
11 "walking" "tBodyAccY" -0.02 -0.05
11 "walking" "tBodyAccZ" -0.11 -0.53
11 "walking" "tBodyGyroJerkMag" -0.63 -0.75
11 "walking" "tBodyGyroJerkX" -0.09 -0.54
11 "walking" "tBodyGyroJerkY" -0.05 -0.74
11 "walking" "tBodyGyroJerkZ" -0.03 -0.55
11 "walking" "tBodyGyroMag" -0.42 -0.56
11 "walking" "tBodyGyroX" -0.04 -0.6
11 "walking" "tBodyGyroY" -0.07 -0.5
11 "walking" "tBodyGyroZ" 0.08 -0.43
11 "walking" "tGravityAccMag" -0.29 -0.49
11 "walking" "tGravityAccX" 0.95 -0.98
11 "walking" "tGravityAccY" -0.21 -0.97
11 "walking" "tGravityAccZ" 0.13 -0.96
11 "walking_upstairs" "fBodyAccJerkX" -0.5 -0.46
11 "walking_upstairs" "fBodyAccJerkY" -0.46 -0.44
11 "walking_upstairs" "fBodyAccJerkZ" -0.77 -0.8
11 "walking_upstairs" "fBodyAccMag" -0.34 -0.38
11 "walking_upstairs" "fBodyAccX" -0.36 -0.2
11 "walking_upstairs" "fBodyAccY" -0.25 -0.09
11 "walking_upstairs" "fBodyAccZ" -0.55 -0.11
11 "walking_upstairs" "fBodyBodyAccJerkMag" -0.48 -0.51
11 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.8 -0.82
11 "walking_upstairs" "fBodyBodyGyroMag" -0.55 -0.38
11 "walking_upstairs" "fBodyGyroX" -0.47 -0.52
11 "walking_upstairs" "fBodyGyroY" -0.58 -0.15
11 "walking_upstairs" "fBodyGyroZ" -0.67 -0.73
11 "walking_upstairs" "tBodyAccJerkMag" -0.51 -0.49
11 "walking_upstairs" "tBodyAccJerkX" 0.1 -0.45
11 "walking_upstairs" "tBodyAccJerkY" -0.01 -0.43
11 "walking_upstairs" "tBodyAccJerkZ" -0.02 -0.79
11 "walking_upstairs" "tBodyAccMag" -0.13 -0.29
11 "walking_upstairs" "tBodyAccX" 0.26 -0.24
11 "walking_upstairs" "tBodyAccY" -0.03 -0.1
11 "walking_upstairs" "tBodyAccZ" -0.11 -0.2
11 "walking_upstairs" "tBodyGyroJerkMag" -0.76 -0.8
11 "walking_upstairs" "tBodyGyroJerkX" -0.06 -0.66
11 "walking_upstairs" "tBodyGyroJerkY" -0.07 -0.81
11 "walking_upstairs" "tBodyGyroJerkZ" -0.05 -0.78
11 "walking_upstairs" "tBodyGyroMag" -0.26 -0.38
11 "walking_upstairs" "tBodyGyroX" -0.08 -0.5
11 "walking_upstairs" "tBodyGyroY" -0.06 -0.28
11 "walking_upstairs" "tBodyGyroZ" 0.06 -0.69
11 "walking_upstairs" "tGravityAccMag" -0.13 -0.29
11 "walking_upstairs" "tGravityAccX" 0.89 -0.95
11 "walking_upstairs" "tGravityAccY" -0.34 -0.92
11 "walking_upstairs" "tGravityAccZ" 0.15 -0.91
11 "walking_downstairs" "fBodyAccJerkX" -0.12 -0.13
11 "walking_downstairs" "fBodyAccJerkY" -0.18 -0.13
11 "walking_downstairs" "fBodyAccJerkZ" -0.53 -0.63
11 "walking_downstairs" "fBodyAccMag" 0.09 -0.14
11 "walking_downstairs" "fBodyAccX" 0.04 0.18
11 "walking_downstairs" "fBodyAccY" 0.02 0.03
11 "walking_downstairs" "fBodyAccZ" -0.38 -0.35
11 "walking_downstairs" "fBodyBodyAccJerkMag" -0.1 -0.17
11 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.67 -0.71
11 "walking_downstairs" "fBodyBodyGyroMag" -0.46 -0.38
11 "walking_downstairs" "fBodyGyroX" -0.32 -0.4
11 "walking_downstairs" "fBodyGyroY" -0.53 -0.48
11 "walking_downstairs" "fBodyGyroZ" -0.27 -0.4
11 "walking_downstairs" "tBodyAccJerkMag" -0.2 -0.13
11 "walking_downstairs" "tBodyAccJerkX" 0.09 -0.08
11 "walking_downstairs" "tBodyAccJerkY" 0.03 -0.13
11 "walking_downstairs" "tBodyAccJerkZ" -0.02 -0.58
11 "walking_downstairs" "tBodyAccMag" 0.13 0.05
11 "walking_downstairs" "tBodyAccX" 0.29 0.14
11 "walking_downstairs" "tBodyAccY" -0.02 0.07
11 "walking_downstairs" "tBodyAccZ" -0.11 -0.32
11 "walking_downstairs" "tBodyGyroJerkMag" -0.6 -0.68
11 "walking_downstairs" "tBodyGyroJerkX" -0.02 -0.53
11 "walking_downstairs" "tBodyGyroJerkY" -0.05 -0.68
11 "walking_downstairs" "tBodyGyroJerkZ" -0.04 -0.48
11 "walking_downstairs" "tBodyGyroMag" -0.2 -0.34
11 "walking_downstairs" "tBodyGyroX" -0.13 -0.37
11 "walking_downstairs" "tBodyGyroY" -0.03 -0.5
11 "walking_downstairs" "tBodyGyroZ" 0.06 -0.32
11 "walking_downstairs" "tGravityAccMag" 0.13 0.05
11 "walking_downstairs" "tGravityAccX" 0.94 -0.95
11 "walking_downstairs" "tGravityAccY" -0.2 -0.93
11 "walking_downstairs" "tGravityAccZ" 0.13 -0.93
11 "sitting" "fBodyAccJerkX" -0.98 -0.98
11 "sitting" "fBodyAccJerkY" -0.97 -0.97
11 "sitting" "fBodyAccJerkZ" -0.98 -0.98
11 "sitting" "fBodyAccMag" -0.95 -0.95
11 "sitting" "fBodyAccX" -0.98 -0.98
11 "sitting" "fBodyAccY" -0.93 -0.92
11 "sitting" "fBodyAccZ" -0.97 -0.97
11 "sitting" "fBodyBodyAccJerkMag" -0.98 -0.97
11 "sitting" "fBodyBodyGyroJerkMag" -0.99 -0.99
11 "sitting" "fBodyBodyGyroMag" -0.97 -0.96
11 "sitting" "fBodyGyroX" -0.99 -0.99
11 "sitting" "fBodyGyroY" -0.98 -0.98
11 "sitting" "fBodyGyroZ" -0.95 -0.96
11 "sitting" "tBodyAccJerkMag" -0.98 -0.97
11 "sitting" "tBodyAccJerkX" 0.08 -0.98
11 "sitting" "tBodyAccJerkY" 0 -0.97
11 "sitting" "tBodyAccJerkZ" 0.01 -0.98
11 "sitting" "tBodyAccMag" -0.96 -0.94
11 "sitting" "tBodyAccX" 0.28 -0.98
11 "sitting" "tBodyAccY" -0.01 -0.92
11 "sitting" "tBodyAccZ" -0.11 -0.97
11 "sitting" "tBodyGyroJerkMag" -0.99 -0.99
11 "sitting" "tBodyGyroJerkX" -0.09 -0.99
11 "sitting" "tBodyGyroJerkY" -0.04 -0.99
11 "sitting" "tBodyGyroJerkZ" -0.05 -0.98
11 "sitting" "tBodyGyroMag" -0.95 -0.96
11 "sitting" "tBodyGyroX" -0.04 -0.99
11 "sitting" "tBodyGyroY" -0.08 -0.98
11 "sitting" "tBodyGyroZ" 0.08 -0.95
11 "sitting" "tGravityAccMag" -0.96 -0.94
11 "sitting" "tGravityAccX" 0.87 -0.99
11 "sitting" "tGravityAccY" 0.21 -0.95
11 "sitting" "tGravityAccZ" 0.19 -0.97
11 "standing" "fBodyAccJerkX" -0.99 -0.99
11 "standing" "fBodyAccJerkY" -0.98 -0.98
11 "standing" "fBodyAccJerkZ" -0.99 -0.99
11 "standing" "fBodyAccMag" -0.98 -0.98
11 "standing" "fBodyAccX" -0.99 -1
11 "standing" "fBodyAccY" -0.97 -0.96
11 "standing" "fBodyAccZ" -0.99 -0.99
11 "standing" "fBodyBodyAccJerkMag" -0.99 -0.99
11 "standing" "fBodyBodyGyroJerkMag" -0.99 -0.99
11 "standing" "fBodyBodyGyroMag" -0.98 -0.98
11 "standing" "fBodyGyroX" -0.98 -0.98
11 "standing" "fBodyGyroY" -0.99 -0.99
11 "standing" "fBodyGyroZ" -0.98 -0.98
11 "standing" "tBodyAccJerkMag" -0.99 -0.99
11 "standing" "tBodyAccJerkX" 0.08 -0.99
11 "standing" "tBodyAccJerkY" 0.01 -0.98
11 "standing" "tBodyAccJerkZ" 0 -0.99
11 "standing" "tBodyAccMag" -0.98 -0.98
11 "standing" "tBodyAccX" 0.28 -0.99
11 "standing" "tBodyAccY" -0.02 -0.96
11 "standing" "tBodyAccZ" -0.11 -0.99
11 "standing" "tBodyGyroJerkMag" -0.99 -0.99
11 "standing" "tBodyGyroJerkX" -0.1 -0.99
11 "standing" "tBodyGyroJerkY" -0.04 -1
11 "standing" "tBodyGyroJerkZ" -0.05 -0.99
11 "standing" "tBodyGyroMag" -0.98 -0.98
11 "standing" "tBodyGyroX" -0.03 -0.98
11 "standing" "tBodyGyroY" -0.08 -0.99
11 "standing" "tBodyGyroZ" 0.08 -0.98
11 "standing" "tGravityAccMag" -0.98 -0.98
11 "standing" "tGravityAccX" 0.96 -0.99
11 "standing" "tGravityAccY" -0.17 -0.98
11 "standing" "tGravityAccZ" 0.13 -0.99
11 "laying" "fBodyAccJerkX" -0.98 -0.99
11 "laying" "fBodyAccJerkY" -0.97 -0.97
11 "laying" "fBodyAccJerkZ" -0.98 -0.98
11 "laying" "fBodyAccMag" -0.97 -0.98
11 "laying" "fBodyAccX" -0.98 -0.99
11 "laying" "fBodyAccY" -0.97 -0.97
11 "laying" "fBodyAccZ" -0.97 -0.97
11 "laying" "fBodyBodyAccJerkMag" -0.98 -0.98
11 "laying" "fBodyBodyGyroJerkMag" -0.99 -0.98
11 "laying" "fBodyBodyGyroMag" -0.97 -0.95
11 "laying" "fBodyGyroX" -0.98 -0.98
11 "laying" "fBodyGyroY" -0.98 -0.98
11 "laying" "fBodyGyroZ" -0.96 -0.96
11 "laying" "tBodyAccJerkMag" -0.98 -0.98
11 "laying" "tBodyAccJerkX" 0.08 -0.99
11 "laying" "tBodyAccJerkY" 0.01 -0.97
11 "laying" "tBodyAccJerkZ" 0 -0.98
11 "laying" "tBodyAccMag" -0.98 -0.97
11 "laying" "tBodyAccX" 0.28 -0.98
11 "laying" "tBodyAccY" -0.02 -0.97
11 "laying" "tBodyAccZ" -0.11 -0.97
11 "laying" "tBodyGyroJerkMag" -0.99 -0.98
11 "laying" "tBodyGyroJerkX" -0.1 -0.98
11 "laying" "tBodyGyroJerkY" -0.04 -0.99
11 "laying" "tBodyGyroJerkZ" -0.07 -0.99
11 "laying" "tBodyGyroMag" -0.95 -0.95
11 "laying" "tBodyGyroX" -0.02 -0.98
11 "laying" "tBodyGyroY" -0.04 -0.98
11 "laying" "tBodyGyroZ" 0.15 -0.96
11 "laying" "tGravityAccMag" -0.98 -0.97
11 "laying" "tGravityAccX" -0.13 -0.98
11 "laying" "tGravityAccY" 0.94 -0.99
11 "laying" "tGravityAccZ" 0.11 -0.98
12 "walking" "fBodyAccJerkX" -0.08 -0.03
12 "walking" "fBodyAccJerkY" -0.14 -0.09
12 "walking" "fBodyAccJerkZ" -0.49 -0.53
12 "walking" "fBodyAccMag" -0.15 -0.41
12 "walking" "fBodyAccX" -0.05 -0.16
12 "walking" "fBodyAccY" -0.07 -0.21
12 "walking" "fBodyAccZ" -0.42 -0.45
12 "walking" "fBodyBodyAccJerkMag" -0.03 -0.01
12 "walking" "fBodyBodyGyroJerkMag" -0.56 -0.56
12 "walking" "fBodyBodyGyroMag" -0.44 -0.49
12 "walking" "fBodyGyroX" -0.4 -0.59
12 "walking" "fBodyGyroY" -0.47 -0.44
12 "walking" "fBodyGyroZ" -0.32 -0.42
12 "walking" "tBodyAccJerkMag" -0.14 -0.02
12 "walking" "tBodyAccJerkX" 0.05 -0.01
12 "walking" "tBodyAccJerkY" 0.02 -0.09
12 "walking" "tBodyAccJerkZ" 0.01 -0.51
12 "walking" "tBodyAccMag" -0.1 -0.24
12 "walking" "tBodyAccX" 0.28 -0.13
12 "walking" "tBodyAccY" -0.02 -0.12
12 "walking" "tBodyAccZ" -0.1 -0.41
12 "walking" "tBodyGyroJerkMag" -0.52 -0.55
12 "walking" "tBodyGyroJerkX" -0.06 -0.39
12 "walking" "tBodyGyroJerkY" -0.05 -0.58
12 "walking" "tBodyGyroJerkZ" -0.05 -0.48
12 "walking" "tBodyGyroMag" -0.36 -0.41
12 "walking" "tBodyGyroX" -0.1 -0.55
12 "walking" "tBodyGyroY" -0.03 -0.45
12 "walking" "tBodyGyroZ" 0.1 -0.35
12 "walking" "tGravityAccMag" -0.1 -0.24
12 "walking" "tGravityAccX" 0.97 -0.98
12 "walking" "tGravityAccY" -0.16 -0.96
12 "walking" "tGravityAccZ" -0.04 -0.95
12 "walking_upstairs" "fBodyAccJerkX" -0.39 -0.39
12 "walking_upstairs" "fBodyAccJerkY" -0.33 -0.34
12 "walking_upstairs" "fBodyAccJerkZ" -0.69 -0.75
12 "walking_upstairs" "fBodyAccMag" -0.29 -0.4
12 "walking_upstairs" "fBodyAccX" -0.32 -0.28
12 "walking_upstairs" "fBodyAccY" -0.17 -0.13
12 "walking_upstairs" "fBodyAccZ" -0.56 -0.42
12 "walking_upstairs" "fBodyBodyAccJerkMag" -0.32 -0.35
12 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.71 -0.73
12 "walking_upstairs" "fBodyBodyGyroMag" -0.59 -0.56
12 "walking_upstairs" "fBodyGyroX" -0.43 -0.56
12 "walking_upstairs" "fBodyGyroY" -0.6 -0.48
12 "walking_upstairs" "fBodyGyroZ" -0.41 -0.4
12 "walking_upstairs" "tBodyAccJerkMag" -0.43 -0.33
12 "walking_upstairs" "tBodyAccJerkX" 0.07 -0.36
12 "walking_upstairs" "tBodyAccJerkY" -0.01 -0.31
12 "walking_upstairs" "tBodyAccJerkZ" 0.01 -0.72
12 "walking_upstairs" "tBodyAccMag" -0.23 -0.29
12 "walking_upstairs" "tBodyAccX" 0.27 -0.29
12 "walking_upstairs" "tBodyAccY" -0.03 -0.1
12 "walking_upstairs" "tBodyAccZ" -0.11 -0.44
12 "walking_upstairs" "tBodyGyroJerkMag" -0.67 -0.71
12 "walking_upstairs" "tBodyGyroJerkX" -0.05 -0.55
12 "walking_upstairs" "tBodyGyroJerkY" -0.03 -0.76
12 "walking_upstairs" "tBodyGyroJerkZ" -0.07 -0.61
12 "walking_upstairs" "tBodyGyroMag" -0.32 -0.53
12 "walking_upstairs" "tBodyGyroX" -0.09 -0.53
12 "walking_upstairs" "tBodyGyroY" -0.04 -0.52
12 "walking_upstairs" "tBodyGyroZ" 0.09 -0.35
12 "walking_upstairs" "tGravityAccMag" -0.23 -0.29
12 "walking_upstairs" "tGravityAccX" 0.94 -0.96
12 "walking_upstairs" "tGravityAccY" -0.26 -0.94
12 "walking_upstairs" "tGravityAccZ" -0.07 -0.94
12 "walking_downstairs" "fBodyAccJerkX" -0.01 -0.07
12 "walking_downstairs" "fBodyAccJerkY" 0.01 0.05
12 "walking_downstairs" "fBodyAccJerkZ" -0.45 -0.54
12 "walking_downstairs" "fBodyAccMag" 0.15 -0.11
12 "walking_downstairs" "fBodyAccX" 0.02 0.05
12 "walking_downstairs" "fBodyAccY" 0.15 0.02
12 "walking_downstairs" "fBodyAccZ" -0.4 -0.49
12 "walking_downstairs" "fBodyBodyAccJerkMag" 0.08 0.04
12 "walking_downstairs" "fBodyBodyGyroJerkMag" -0.46 -0.49
12 "walking_downstairs" "fBodyBodyGyroMag" -0.34 -0.42
12 "walking_downstairs" "fBodyGyroX" -0.18 -0.42
12 "walking_downstairs" "fBodyGyroY" -0.42 -0.52
12 "walking_downstairs" "fBodyGyroZ" -0.21 -0.45
12 "walking_downstairs" "tBodyAccJerkMag" -0.11 0.07
12 "walking_downstairs" "tBodyAccJerkX" 0.06 0.01
12 "walking_downstairs" "tBodyAccJerkY" -0.01 0.06
12 "walking_downstairs" "tBodyAccJerkZ" 0 -0.5
12 "walking_downstairs" "tBodyAccMag" 0.02 0.1
12 "walking_downstairs" "tBodyAccX" 0.28 0.04
12 "walking_downstairs" "tBodyAccY" -0.02 0.11
12 "walking_downstairs" "tBodyAccZ" -0.11 -0.43
12 "walking_downstairs" "tBodyGyroJerkMag" -0.44 -0.45
12 "walking_downstairs" "tBodyGyroJerkX" -0.03 -0.28
12 "walking_downstairs" "tBodyGyroJerkY" -0.06 -0.52
12 "walking_downstairs" "tBodyGyroJerkZ" -0.07 -0.37
12 "walking_downstairs" "tBodyGyroMag" -0.21 -0.32
12 "walking_downstairs" "tBodyGyroX" -0.11 -0.36
12 "walking_downstairs" "tBodyGyroY" -0.04 -0.48
12 "walking_downstairs" "tBodyGyroZ" 0.09 -0.34
12 "walking_downstairs" "tGravityAccMag" 0.02 0.1
12 "walking_downstairs" "tGravityAccX" 0.95 -0.96
12 "walking_downstairs" "tGravityAccY" -0.18 -0.94
12 "walking_downstairs" "tGravityAccZ" -0.06 -0.94
12 "sitting" "fBodyAccJerkX" -0.98 -0.98
12 "sitting" "fBodyAccJerkY" -0.96 -0.97
12 "sitting" "fBodyAccJerkZ" -0.98 -0.98
12 "sitting" "fBodyAccMag" -0.96 -0.95
12 "sitting" "fBodyAccX" -0.98 -0.98
12 "sitting" "fBodyAccY" -0.94 -0.93
12 "sitting" "fBodyAccZ" -0.95 -0.94
12 "sitting" "fBodyBodyAccJerkMag" -0.97 -0.97
12 "sitting" "fBodyBodyGyroJerkMag" -0.98 -0.98
12 "sitting" "fBodyBodyGyroMag" -0.96 -0.95
12 "sitting" "fBodyGyroX" -0.97 -0.98
12 "sitting" "fBodyGyroY" -0.96 -0.96
12 "sitting" "fBodyGyroZ" -0.96 -0.95
12 "sitting" "tBodyAccJerkMag" -0.97 -0.97
12 "sitting" "tBodyAccJerkX" 0.08 -0.98
12 "sitting" "tBodyAccJerkY" 0.01 -0.96
12 "sitting" "tBodyAccJerkZ" 0 -0.98
12 "sitting" "tBodyAccMag" -0.95 -0.95
12 "sitting" "tBodyAccX" 0.28 -0.98
12 "sitting" "tBodyAccY" -0.02 -0.93
12 "sitting" "tBodyAccZ" -0.11 -0.94
12 "sitting" "tBodyGyroJerkMag" -0.98 -0.98
12 "sitting" "tBodyGyroJerkX" -0.09 -0.98
12 "sitting" "tBodyGyroJerkY" -0.04 -0.98
12 "sitting" "tBodyGyroJerkZ" -0.05 -0.98
12 "sitting" "tBodyGyroMag" -0.94 -0.95
12 "sitting" "tBodyGyroX" -0.04 -0.97
12 "sitting" "tBodyGyroY" -0.08 -0.96
12 "sitting" "tBodyGyroZ" 0.07 -0.95
12 "sitting" "tGravityAccMag" -0.95 -0.95
12 "sitting" "tGravityAccX" 0.93 -0.99
12 "sitting" "tGravityAccY" 0.08 -0.96
12 "sitting" "tGravityAccZ" 0.09 -0.96
12 "standing" "fBodyAccJerkX" -0.97 -0.98
12 "standing" "fBodyAccJerkY" -0.95 -0.96
12 "standing" "fBodyAccJerkZ" -0.97 -0.98
12 "standing" "fBodyAccMag" -0.95 -0.94
12 "standing" "fBodyAccX" -0.98 -0.98
12 "standing" "fBodyAccY" -0.93 -0.92
12 "standing" "fBodyAccZ" -0.95 -0.91
12 "standing" "fBodyBodyAccJerkMag" -0.96 -0.96
12 "standing" "fBodyBodyGyroJerkMag" -0.96 -0.96
12 "standing" "fBodyBodyGyroMag" -0.9 -0.85
12 "standing" "fBodyGyroX" -0.89 -0.88
12 "standing" "fBodyGyroY" -0.95 -0.94
12 "standing" "fBodyGyroZ" -0.95 -0.95
12 "standing" "tBodyAccJerkMag" -0.97 -0.96
12 "standing" "tBodyAccJerkX" 0.07 -0.97
12 "standing" "tBodyAccJerkY" 0.01 -0.95
12 "standing" "tBodyAccJerkZ" -0.01 -0.98
12 "standing" "tBodyAccMag" -0.94 -0.94
12 "standing" "tBodyAccX" 0.28 -0.98
12 "standing" "tBodyAccY" -0.02 -0.92
12 "standing" "tBodyAccZ" -0.11 -0.92
12 "standing" "tBodyGyroJerkMag" -0.97 -0.96
12 "standing" "tBodyGyroJerkX" -0.1 -0.96
12 "standing" "tBodyGyroJerkY" -0.04 -0.97
12 "standing" "tBodyGyroJerkZ" -0.05 -0.97
12 "standing" "tBodyGyroMag" -0.89 -0.85
12 "standing" "tBodyGyroX" -0.03 -0.88
12 "standing" "tBodyGyroY" -0.07 -0.94
12 "standing" "tBodyGyroZ" 0.07 -0.95
12 "standing" "tGravityAccMag" -0.94 -0.94
12 "standing" "tGravityAccX" 0.96 -0.99
12 "standing" "tGravityAccY" -0.22 -0.97
12 "standing" "tGravityAccZ" -0.04 -0.94
12 "laying" "fBodyAccJerkX" -0.97 -0.97
12 "laying" "fBodyAccJerkY" -0.96 -0.96
12 "laying" "fBodyAccJerkZ" -0.97 -0.97
12 "laying" "fBodyAccMag" -0.94 -0.94
12 "laying" "fBodyAccX" -0.96 -0.96
12 "laying" "fBodyAccY" -0.95 -0.95
12 "laying" "fBodyAccZ" -0.95 -0.95
12 "laying" "fBodyBodyAccJerkMag" -0.96 -0.96
12 "laying" "fBodyBodyGyroJerkMag" -0.96 -0.96
12 "laying" "fBodyBodyGyroMag" -0.95 -0.94
12 "laying" "fBodyGyroX" -0.96 -0.97
12 "laying" "fBodyGyroY" -0.95 -0.96
12 "laying" "fBodyGyroZ" -0.95 -0.96
12 "laying" "tBodyAccJerkMag" -0.97 -0.96
12 "laying" "tBodyAccJerkX" 0.09 -0.97
12 "laying" "tBodyAccJerkY" 0.01 -0.96
12 "laying" "tBodyAccJerkZ" 0 -0.97
12 "laying" "tBodyAccMag" -0.95 -0.94
12 "laying" "tBodyAccX" 0.26 -0.96
12 "laying" "tBodyAccY" -0.02 -0.95
12 "laying" "tBodyAccZ" -0.11 -0.95
12 "laying" "tBodyGyroJerkMag" -0.97 -0.96
12 "laying" "tBodyGyroJerkX" -0.1 -0.97
12 "laying" "tBodyGyroJerkY" -0.04 -0.97
12 "laying" "tBodyGyroJerkZ" -0.07 -0.97
12 "laying" "tBodyGyroMag" -0.93 -0.94
12 "laying" "tBodyGyroX" -0.01 -0.97
12 "laying" "tBodyGyroY" -0.08 -0.95
12 "laying" "tBodyGyroZ" 0.15 -0.95
12 "laying" "tGravityAccMag" -0.95 -0.94
12 "laying" "tGravityAccX" -0.38 -0.94
12 "laying" "tGravityAccY" 0.8 -0.97
12 "laying" "tGravityAccZ" 0.28 -0.96
13 "walking" "fBodyAccJerkX" -0.29 -0.22
13 "walking" "fBodyAccJerkY" -0.04 0.09
13 "walking" "fBodyAccJerkZ" -0.34 -0.41
13 "walking" "fBodyAccMag" -0.23 -0.44
13 "walking" "fBodyAccX" -0.34 -0.35
13 "walking" "fBodyAccY" 0.1 0.09
13 "walking" "fBodyAccZ" -0.25 -0.27
13 "walking" "fBodyBodyAccJerkMag" -0.15 -0.11
13 "walking" "fBodyBodyGyroJerkMag" -0.34 -0.35
13 "walking" "fBodyBodyGyroMag" -0.27 -0.38
13 "walking" "fBodyGyroX" -0.19 -0.44
13 "walking" "fBodyGyroY" -0.26 -0.32
13 "walking" "fBodyGyroZ" -0.28 -0.46
13 "walking" "tBodyAccJerkMag" -0.13 -0.13
13 "walking" "tBodyAccJerkX" 0.08 -0.22
13 "walking" "tBodyAccJerkY" 0 0.06
13 "walking" "tBodyAccJerkZ" 0.01 -0.37
13 "walking" "tBodyAccMag" -0.14 -0.29
13 "walking" "tBodyAccX" 0.28 -0.35
13 "walking" "tBodyAccY" -0.02 0.14
13 "walking" "tBodyAccZ" -0.11 -0.22
13 "walking" "tBodyGyroJerkMag" -0.3 -0.32
13 "walking" "tBodyGyroJerkX" -0.1 -0.22
13 "walking" "tBodyGyroJerkY" -0.03 -0.36
13 "walking" "tBodyGyroJerkZ" -0.06 -0.34
13 "walking" "tBodyGyroMag" -0.22 -0.25
13 "walking" "tBodyGyroX" -0.02 -0.38
13 "walking" "tBodyGyroY" -0.08 -0.29
13 "walking" "tBodyGyroZ" 0.08 -0.36
13 "walking" "tGravityAccMag" -0.14 -0.29
13 "walking" "tGravityAccX" 0.91 -0.97
13 "walking" "tGravityAccY" -0.28 -0.96
13 "walking" "tGravityAccZ" -0.13 -0.95
13 "walking_upstairs" "fBodyAccJerkX" -0.51 -0.51
13 "walking_upstairs" "fBodyAccJerkY" -0.37 -0.32
13 "walking_upstairs" "fBodyAccJerkZ" -0.63 -0.69
13 "walking_upstairs" "fBodyAccMag" -0.37 -0.41
13 "walking_upstairs" "fBodyAccX" -0.38 -0.27
13 "walking_upstairs" "fBodyAccY" -0.06 0.11
13 "walking_upstairs" "fBodyAccZ" -0.4 -0.18
13 "walking_upstairs" "fBodyBodyAccJerkMag" -0.43 -0.49
13 "walking_upstairs" "fBodyBodyGyroJerkMag" -0.66 -0.71
13 "walking_upstairs" "fBodyBodyGyroMag" -0.49 -0.47
13 "walking_upstairs" "fBodyGyroX" -0.48 -0.56
13 "walking_upstairs" "fBodyGyroY" -0.49 -0.36
13 "walking_upstairs" "fBodyGyroZ" -0.26 -0.27
13 "walking_upstairs" "tBodyAccJerkMag" -0.46 -0.45
13 "walking_upstairs" "tBodyAccJerkX" 0.07 -0.49
13 "walking_upstairs" "tBodyAccJerkY" 0 -0.32
13 "walking_upstairs" "tBodyAccJerkZ" -0.03 -0.66
13 "walking_upstairs" "tBodyAccMag" -0.1 -0.33
13 "walking_upstairs" "tBodyAccX" 0.26 -0.3
13 "walking_upstairs" "tBodyAccY" -0.03 0.1
13 "walking_upstairs" "tBodyAccZ" -0.13 -0.22
13 "walking_upstairs" "tBodyGyroJerkMag" -0.63 -0.67
13 "walking_upstairs" "tBodyGyroJerkX" -0.07 -0.63
13 "walking_upstairs" "tBodyGyroJerkY" -0.05 -0.68
13 "walking_upstairs" "tBodyGyroJerkZ" -0.07 -0.55
13 "walking_upstairs" "tBodyGyroMag" -0.24 -0.42
